NOMREG;NOMDEP;ANNEXE;NOM DU MUSEE;ADR;CP;VILLE;TELEPHONE1;FAX;SITWEB;FERMETURE ANNUELLE;PERIODE OUVERTURE;JOURS NOCTURNES
CENTRE;LOIRET;;MusÇe Girodet;2, rue de la ChaussÇe;45200;MONTARGIS;0238980781;0238935919;www.montargis.fr/musee.htm;Jours fÇriÇs;Ouvert du mercredi au dimanche 9h Ö 12h et de 13h30 Ö 17h30 (vendredi 17h);
CENTRE;LOIRET;;MusÇe du Gatinais;7, Rue du ChÉteau;45200;MONTARGIS;0238934563;;;;Ouvert samedi et dimanche de 13h30 Ö 17h30 depuis le 16 janvier 2008, depuis le 15 avril 2009 ouvert le mercredi et samedi de 13h30 Ö 17h30;
CENTRE;LOIRET;;MusÇe Historique et ArchÇologique;"Square AbbÇ Desnoyers
Hìtel Cabu";45000;ORLEANS;0238792560;0238792008;Site de la ville;1er et 11 novembre, 25 dÇcembre;"Salles gallo-romaine et Jeanne d'Arc : Du mardi au vendredi : 9h30-12h (groupes sur rÇservation) et 13h30 - 17h45
Toutes les salles :
Samedi : 9h30 - 12h et 13h30 - 17h45
Dimanche : 14h - 18h";
CENTRE;LOIRET;;MusÇe des Beaux-Arts;1, rue Fernand Rabier;45000;ORLEANS;0238792155;0238792008;RÇgion : www.musees.regioncentre.fr ou  www.orleans.fr (rubrique culture/musee);1er et 11 novembre, 25 dÇcembre;Ouvert de 10h Ö 18h du mardi au dimanche;
CENTRE;LOIRET;;MusÇum des Sciences Naturelles;6, Rue Marcel Proust;45000;ORLEANS;0238546105;0238531967;www.orleans.fr;1er janvier, 8 mai, 1er et 11 novembre, 25 dÇcembre;Ouvert tous les jours de 14h Ö 18h;
CENTRE;LOIRET;;MusÇe Municipal;"Direction de l'action culturelle
5, Place Denis Poisson - B.P. 706";45307;PITHIVIERS Cedex;0238300064;0238300064;;;;
CHAMPAGNE-ARDENNE;ARDENNES;;MusÇe de la Maison de la Derniäre Cartouche;12 Avenue de la Derniäre Cartouche;08140;BAZEILLES;0324271586;;www.maisondeladernierecartouche.com;15 dÇcembre au 5 janvier;Ouvert du mercredi au dimanche du 1er avril au 30 septembre de 13h30 Ö 18h et du 1er octobre au 31 mars de 13h30 Ö 17h;
CHAMPAGNE-ARDENNE;ARDENNES;;MusÇe de l'Ardenne;31, Place Ducale;08000;CHARLEVILLE-MEZIERES;0324324464;0324324469;www.mairie-charlevillemezieres.fr/htm/culture/rimbaud.htm;;Ouvert du mardi au dimanche de 10h Ö 12h et de 14h Ö 18h;
CHAMPAGNE-ARDENNE;ARDENNES;;MusÇe Arthur Rimbaud;Quai Arthur Rimbaud;08000;CHARLEVILLE-MEZIERES;0324324464;0324324469;www.mairie-charlevillemezieres.fr/htm/culture/rimbaud.htm;;Ouvert du mardi au dimanche de 10h Ö 12h et de 14h Ö 18h;
CHAMPAGNE-ARDENNE;ARDENNES;MusÇe Arthur Rimbaud;Maison des Ailleurs - Arthur Rimbaud;Quai Rimbaud;08000;CHARLEVILLE-MEZIERES;0324324470;;Site de la ville;;Ouvert du mardi au dimanche de 10h Ö 12h et de 14h Ö 18h tous les jours;
CHAMPAGNE-ARDENNE;ARDENNES;;MusÇe de Givet;"Mairie
11, Place Carnot";08600;GIVET;0324420684;0324420244;;;;
CHAMPAGNE-ARDENNE;ARDENNES;;MusÇe du Feutre;Mairie;08210;MOUZON;0324265076;0324262773;www.culture.gouv.fr/champagne-ardenne/2culture/musee_france/musee_mouzon.html;Octobre Ö avril;Ouvert tous les jours de mai Ö septembre de 14h Ö 18h, en avril et octobre les W.E. et jours fÇriÇs de 14h Ö 18h. Tous les jours sur rÇservation pour les groupes;
CHAMPAGNE-ARDENNE;ARDENNES;;MusÇe du Rethelois et du Porcien;Place Noiret-Chaigneau;08300;RETHEL;0324385216;;;;;
CHAMPAGNE-ARDENNE;ARDENNES;;MusÇe du ChÉteau-Fort;BP 20371;08208;SEDAN Cedex;0324299880;0324292562;www.chateau-fort-sedan.fr;25 dÇcembre et 1er janvier;Ouvert tous les jours de 10h Ö 17h et en juillet-aoñt de 10h Ö 18h;de juin Ö septembre
CHAMPAGNE-ARDENNE;AUBE;;MusÇe Municipal;"Hìtel de ville
Place Carnot - B.P. 110";10202;BAR-SUR-AUBE CEDEX;0325270421;0325272291;;;;
CHAMPAGNE-ARDENNE;AUBE;;MusÇe NapolÇon Ier;34, Rue de l'Ecole Militaire;10500;BRIENNE-LE-CHATEAU;0325928241;0325271125;www.musee-napoleon-brienne.fr;1er mai, vacances de Noâl;Ouvert du 1er octobre au 31 mars du mardi au vendredi de 10h Ö 12h30 et de 14h Ö 17h, week-end et jours fÇriÇs de 14h Ö 17h, du 1er avril au 30 septembre tous les jours de 10h Ö 12h30 et de 14h Ö 18h;
CHAMPAGNE-ARDENNE;AUBE;;MusÇe de la RÇsistance;Rue Boursault;10250;MUSSY-SUR-SEINE;0325384208;0325384208;Site de l'OT;;Ouvert d'octobre Ö mars du mardi au vendredi de 9h Ö 13h et de 14h30 Ö 17h30, d'avril Ö mai du lundi au vendredi de 9h Ö 13h et de 14h Ö 18h et de juin Ö septembre du mardi au samedi de 9h Ö 13h et de 14h Ö 18h;
CHAMPAGNE-ARDENNE;AUBE;;MusÇe Camille Claudel;"Rue GuÇ de la Loge
B.P. 40";10401;NOGENT-SUR-SEINE Cedex;0325397179;0325399874;www.musee-nogent-sur-seine.fr;DÇcembre et  janvier;Ouvert du mercredi au dimanche de 14h Ö 18h;
CHAMPAGNE-ARDENNE;AUBE;;MusÇe des Beaux-Arts;1, Rue Chrestien-de-Troyes;10000;TROYES;0325762160;0325801800;www.musees-troyes.com;1er au 9 janvier, 1er mai, 1er et 11 novembre et 25 dÇcembre;Ouvert du mercredi au vendredi et lundi  de 10h Ö 13h et de 14h Ö 19h, le week-en de 11h Ö 19h de mai Ö septembre et de 10h Ö 12h et de 14h Ö 17 et le week-end de 11h Ö 18h d'octobre Ö avril;
CHAMPAGNE-ARDENNE;AUBE;;MusÇe de la Bonneterie;"Conservation des MusÇes 
2, rue Chrestien de Troyes";10000;TROYES;0325730585;0325801800;www.musees-troyes.com;1er janvier, 1er mai, 11 novembre et 25 dÇcembre;Ouvert de mai Ö septembre le mercredi de 14h Ö 19h, du jeudi au vendredi de 11h Ö 13h et de 14h Ö 19h le week-end de 11h Ö 13h et de 14h Ö 19h, d'octobre Ö avril le mercredi de 14h Ö 17h et du jeudi au dmanchei de 10h Ö 12h et de 14h Ö 17h;
CHAMPAGNE-ARDENNE;AUBE;;MusÇum d'Histoire Naturelle;4, Rue Chrestiens de Troyes;10000;TROYES;0325762168;0325801800;www.musees-troyes.com;1er janvier, 1er mai, 11 novembre et 25 dÇcembre;Ouvert du mercredi au vendredi et lundi  de 10h Ö 13h et de 14h Ö 19h, le week-en de 11h Ö 19h de mai Ö septembre et de 10h Ö 12h et de 14h Ö 17 et le week-end de 11h Ö 18h d'octobre Ö avril;
CHAMPAGNE-ARDENNE;AUBE;;Maison de l'Outil  et de la PensÇe Ouvriäre;7, Rue de La TrinitÇ;10000;TROYES;0325732826;0325739047;www.maison-de-l-outil.com;25 dÇcembre,  1äre semaine de janvier, lundi de la Pentecìte;Ouvert d'octobre Ö mars du mercredi au lundi de 10h Ö 18h et d'avril Ö septembre tous les jours de 10h Ö 18h;
CHAMPAGNE-ARDENNE;AUBE;;MusÇe d'Art Moderne;14, Place Saint-Pierre;10000;TROYES;0325762680;0325769502;www.musees-troyes.com;1er, 1er mai, 1er et 11 novembre et 25 dÇcembre;Ouvert de mai Ö septembre du mardi au vendredi de 10h Ö 13h et de 14h Ö 19h, samedi et dimanche de 11h Ö 19h et d'octobre Ö avril du mardi au vendredi de 10h Ö 12h et de 14h Ö 17h samedi et dimanche de 11h Ö 18h;
CHAMPAGNE-ARDENNE;AUBE;;MusÇe Historique de Troyes et de la Champagne;4, Rue Vauluisant;10000;TROYES;0325423333;0325730585;www.musees-troyes.com;1er janvier, 1er mai, 11 novembre et 25 dÇcembre;Ouvert de mai Ö septembre le mercredi de 14h Ö 19h, du jeudi au vendredi de 11h Ö 13h et de 14h Ö 19h le week-end de 11h Ö 13h et de 14h Ö 19h, d'octobre Ö avril le mercredi de 14h Ö 17h et du jeudi au dmanchei de 10h Ö 12h et de 14h Ö 17h;
CHAMPAGNE-ARDENNE;AUBE;;Pharmacie MusÇe de l'Hìtel-Dieu;Quai des Comtes-de-Champagne;10000;TROYES;0325809897;0325801800;www.musees-troyes.com;1er, 1er mai, 1er et 11 novembre et 25 dÇcembre;Ouvert le mercredi au dimanche de 10h Ö 12h et de 14h Ö 17h en basse saison et en haute saison de 10h Ö 13h et de 14h Ö 19h;
CHAMPAGNE-ARDENNE;HAUTE-MARNE;;MusÇe Municipal;"Pìle Culturel - MÇdiathäque-musÇe de France
Parc du ChÉteau";52400;BOURBONNE-LES-BAINS;0325906947;0325906940;www.culture.gouv.fr/champagne-ardenne/2culture/musee_france/musee_bourbonne.html;Semaine de Noâl;Ouvert  du mardi, mercredi, vendredi de 14h Ö 18h, et le samedi de 10h Ö 16h;
CHAMPAGNE-ARDENNE;HAUTE-MARNE;;MusÇe de l'Affiche - mÇdiathäque;7/9, Avenue Foch;52000;CHAUMONT;;;;;;
CHAMPAGNE-ARDENNE;HAUTE-MARNE;;MusÇe des Beaux-Arts et d'ArchÇologie;Place du Palais;52000;CHAUMONT;0325030199;0325012637;http://www.ville-chaumont.fr;1er janvier, 1er mai, 25 dÇcembre;Ouvert du mercredi au lundi de 14h Ö 18h de mi-septembre Ö mi-mai et de 14h30 Ö 18h30 du 14 mai au 18 septembre;
CHAMPAGNE-ARDENNE;HAUTE-MARNE;;Maison des Lumiäre Denis Diderot (ex MusÇe du Breuil de Saint-Germain);1, Place Pierre Burelle;52200;LANGRES;0325868640;;www.maisondeslumieres.org;1er Janvier, 1er Mai, 1er Novembre, et 25 DÇcembre;Ouvert du mardi au dimanche d'avril Ö septembre de 9h Ö 12h et de 14h Ö 19h et d'octobre Ö dimanche de 9h Ö 12h et 14h et 17h;
CHAMPAGNE-ARDENNE;HAUTE-MARNE;;MusÇe d'Art et d'Histoire;"Place du Centenaire
B.P. 183";52204;LANGRES Cedex;0325870805;0325888159;En cours de rÇalisation;;Ouvert tous les jours  d'avril Ö septembre de 9h Ö 12h et de 14h Ö 19h - d'octobre Ö mars de  de 9h Ö 12h et de 14h Ö 17h;
CHAMPAGNE-ARDENNE;HAUTE-MARNE;;MusÇe de la Coutellerie;"Place Charles de Gaulle
B.P. 1";52800;NOGENT;0325318921;0325322653;www.villedenogent52.com;Novembre Ö fÇvrier, 1er mai;"D'octobre Ö mai : tous les jours sauf lundi : 10h/12h ? 14h/18h
En juin et septembre tous les jours: 10h/12h ? 14h/18h
En juillet et aoñt tous les jours : 10h-12h30/13h30-19h00";
CHAMPAGNE-ARDENNE;HAUTE-MARNE;;MusÇe Municipal;17, Rue de la Victoire;52100;SAINT-DIZIER;0325073150;0325948720;Site de la mairie;1er janvier, dimanche et lundi de PÉques, 1er et 8 mai, dimanche et lundi de Pentecìte, Ascension, 14 juillet, Assomption 1er et 11 novembre, 25 dÇcembre;Ouvert du mardi au dimanche de 14h Ö 18h et le samedi de 14h Ö 18h;
CHAMPAGNE-ARDENNE;MARNE;;MusÇe du Cloåtre de Notre-Dame-en-Vaux;Rue Nicolas Durant;51000;CHALONS-EN-CHAMPAGNE;0326640387;0326693842;;1er janvier, 1er mai, 11 novembre, 25 dÇcembre;Ouvert du 1er avril au 30 septembre du mercredi au lundi de 10h Ö 12h et de 14h Ö 18h et du 1er octobre au 31 mars du lundi au vendredi de 10h Ö 12h et de 14h Ö 17h et du samedi au dimanche de 10h Ö 12h et de 14h Ö 18h;
CHAMPAGNE-ARDENNE;MARNE;;MusÇe Garinet;13, rue Pasteur;51000;CHALONS-EN-CHAMPAGNE;0326693853;0326693842;;1er janvier, 1er mai, 1er & 11 novembre, 25 dÇcembre;Ouvert sur rendez-vous uniquement, premier dimanche du mois et Çvänements nationaux Ö partir du 1er janvier 2015;
CHAMPAGNE-ARDENNE;MARNE;;MusÇe Municipal;Place Alexandre Godart;51000;CHALONS-EN-CHAMPAGNE;0326693853;0326693842;www.chalonsenchampagne.fr/culture/musees;1er janvier, 1er mai, 1er & 11 novembre, 25 dÇcembre;Ouvert du lundi au vendredi de 14h Ö 18h, samedi de 10h Ö 12h et de 14h Ö 18h, dimanche de 10h Ö 12h et de 14h30 Ö 18h30;
CHAMPAGNE-ARDENNE;MARNE;;MusÇe Municipal d'Epernay;13, Avenue de Champagne;51200;EPERNAY;0326519031;0326519031;www.epernay.fr/equipement-service-municipal/le-futur-musee-regional-darcheologie-et-du-vin-de-champagne;;;
CHAMPAGNE-ARDENNE;MARNE;;EcomusÇe de la Montagne de Reims;"Maison du Parc
Chemin de Nanteuil";51160;POURCY;0326594444;0326594163;www.parc-montagnedereims.fr;;;
CHAMPAGNE-ARDENNE;MARNE;;MusÇe des Beaux-Arts de Saint-Denis;8, Rue Chanzy;51100;REIMS;0326353600;0326868775;site de la ville;1er janvier, 1er mai, 14 juillet, 1er et 11 novembre, 25 dÇcembre;Ouvert du mercredi au lundi de 10h Ö 12h et de 14h Ö 18h, du 14 dÇcembre 2012 au 26 mai 2013 le jeudi de 10h Ö 20h;
CHAMPAGNE-ARDENNE;MARNE;;MusÇe Saint-RÇmi;53, rue Simon;51100;REIMS;0326353690;0326820799;Site de la ville;1er janvier, 1er mai, 14 juillet, 1er et 11 novembre, 25 dÇcembre;Ouvert du lundi au vendredi de 14h Ö 18h30  samedi et le dimanche de 14h Ö 19h;
CHAMPAGNE-ARDENNE;MARNE;;MusÇe Hìtel le Vergeur;36, Place du Forum;51100;REIMS;0326472075;0326477953;www.museelevergeur.com;1er janvier, 1er mai, 14 juillet, 1er novembre, 25 dÇcembre;Ouvert du mardi au dimanche de 14h Ö 18h;
CHAMPAGNE-ARDENNE;MARNE;;MusÇe de l'Ancien Colläge des JÇsuites;"Direction de la Culture de la ville de Reims
1, place Museux";51100;REIMS;0326353470;0326353492;;;;
CHAMPAGNE-ARDENNE;MARNE;;MusÇe de l'Argonne Viard-Morel;Place GÇnÇral Leclerc;51800;SAINTE-MENEHOULD;0326608021;0326606254;;;;
CORSE;CORSE DU SUD;;MusÇe NapolÇonien;"Hotel de Ville
Avenue Antoine Serafini";20000;AJACCIO;0495515253;0495218094;http://www.napoleon.org ou http://www.ajaccio.fr/;;Ouvert du 15 juin au 15 septembre du lundi au vendredi de 9h Ö 11h45 et de 14h Ö 17h45 et du 16 septembre au 14 juin du lundi au vendredi de 9h Ö 11h45 et de 14h Ö  16h45;
CORSE;CORSE DU SUD;;MusÇe de la Maison Bonaparte;Rue Saint-Charles;20000;AJACCIO;0495214389;0495216132;www.musee-maisonbonaparte.fr - www.musees-nationaux-napoleoniens.org;25 janvier 1er janvier;Ouvert du 1er octobre au 31 mars de 10h30 Ö 12h30 et de 13h15 Ö 16h30, du 1er avril au 30 septembre de 10h30 Ö 12h30 et de 13h15 Ö 18h;
CORSE;CORSE DU SUD;;MusÇe Fesch;50-52, rue du Cardinal Fesch;20000;AJACCIO;0495262626;0495218094;www.musee-fesch.com;;Ouvert le lundi, mercredi, samedi de 10h Ö 17h et le jeudi vendredi et dimanche du 3eme week end du mois de 12h Ö 17h du 1er octobre  au 30 avril, et le lundi mercredi, samedi de 10h30 Ö 18h et le jeudi, vendredi et dimanche de 12h00 Ö 18h du 1er mai au 3;Jusqu'Ö 20h30 le vendredi en juillet-aoñt
CORSE;CORSE DU SUD;;MusÇe de l'Alta Rocca;"Quartier Prato
Avenue Lieutenant Aviateur de Peretti";20170;LEVIE;0495780078;0495784160;http://www.levie-altarocca.com;1er janvier, 1er mai, 14 juillet, 15 aoñt, 25 dÇcembre;Ouvert du lundi au samedi d'octobre Ö mai de 10h Ö 17h et de juin Ö septembre tous les jours de 10h Ö 18h;
CORSE;CORSE DU SUD;;MusÇe de PrÇhistoire Corse;Boulevard Jacques Nicolai;20100;SARTENE;0495770109;0495770109;;;;
CORSE;HAUTE-CORSE;;MusÇe DÇpartemental d'ArchÇologie d'AlÇria;Fort de Matra;20270;ALERIA;0495570092;0495570550;www.cg2b.fr;1er janvier, 1er mai, 1er et 11 novembre, 25 dÇcembre;Ouvert du 16 mai au 30 septembre de 9h Ö 12h et de 13h Ö 18h et du 1er octobre au 15 mai de 8h Ö 12h et de 13h Ö 17h;
CORSE;HAUTE-CORSE;;MusÇe de Bastia;"Place du donjon
La Citadelle";20200;BASTIA Cedex;0495310912;0428270099;www.musee-bastia.com;1er et 11 novembre, 1er et 8 mai, et pendant les vacances scolaires de Noâl;Ouvert du 1er mai au 30 septembre de 10h Ö 18h30, tous les jours en juillet aoñt, du 1er octobre au 30 avril de 9h Ö 12h et de 14h Ö17h (basse saison);
CORSE;HAUTE-CORSE;;MusÇe de la Corse;"La Citadelle
B.P. 73";20250;CORTE;0495452545;0495452536;www.musee-corse.com;1er mai, 24 dÇcembre, autres jours fÇriÇs, 31 dÇcembre au 14 janvier inclus;Ouvert du 1er novembre au 31 mars de 10h Ö 17h du lundi au samedi, du 1er avril au 21 juin de 10h Ö 18h du mardi au dimanche, du 22 juin au 20 septembre de 10h Ö 20h tous les jours, du 22 septembre au 31 octobre de 10h Ö 18h du mardi au dimanche;Du 22 juin au 21 septembre jusqu'Ö 20h (tous les jours)
CORSE;HAUTE-CORSE;;MusÇe ArchÇologique de Mariana - Prince Rainier III de Monaco;Mairie de Lucciana;20290;LUCCIANA;;;http://www.lucciana.fr/mariana,-site-historique-le-musee-archeologique-de-mariana-%20-%C2%AB-prince-rainier-iii-de-monaco-%C2%BB_202.html;;;
CORSE;HAUTE-CORSE;;MusÇe DÇpartemental Pascal Paoli;Hameau de la Stretta 20261;20218;MOROSAGLIA;0495610497;0495463137;www.cg2b.fr;1er janvier, 1er et 8 mai, 1er et 11 novembre et 25 janvier;Ouvert du 16 mai au 30 septembre de 9h Ö 12h et de 13h Ö 18h et du 1er octobre au 15 mai de 8h Ö 12h et de 13h Ö 17h;
FRANCHE-COMTE;DOUBS;;MusÇe des Beaux-Arts et d'ArchÇologie;1, Place de la RÇvolution;25000;BESANCON;0381878067;0381800653;www.mbaa.besancon.fr;1er janvier, 1er mai, 1er novembre et 25 dÇcembre;Ouvert le lundi, mercredi au vendredi de 9h30 Ö 12h et de 14h Ö 18h, samedi dimanche de 9h30 Ö 18h;Les jeudis de 18h Ö 20h en pÇriode d'expositions temporaires
FRANCHE-COMTE;DOUBS;;MusÇum de Besanáon;"La Citadelle
Rue des FusillÇs de la RÇsistance";25000;BESANCON;0381878305;0381878306;www.citadelle.com;25 dÇcembre, 1er janvier;Ouverture de la Citadelle du mercredi au lundi du 2 janvier au 29 mars de 10h Ö 17h, du 30 mars au 4 juillet tlj de 9h Ö 18h, du 5 juillet au 24 aoñt tlj de 9h Ö 19h, du 25 aoñt au 25 octobre tlj de 9h Ö 18h, du 26 octobre au 5 novembre tlj de 10h Ö 17h30;
FRANCHE-COMTE;DOUBS;;MusÇe de la rÇsistance et de la DÇportation;"La Citadelle
Rue des FusillÇs";25000;BESANCON;0381878312;0381878313;www.citadelle.com;1er janvier, 25 dÇcembre;Ouvert de novembre Ö mars du mercredi au lundi de 10h Ö 16h45, d'avril Ö mai et de septembre Ö octobre tous les jours de 9h Ö 17h45 et en juillet aoñt tous les jours de 9h Ö 18h45;
FRANCHE-COMTE;DOUBS;;MusÇe Comtois;"LA CITADELLE
Rue des FusillÇs";25000;BESANCON;0381878316;0381878306;www.citadelle.com;1er janvier, 25 dÇcembre;Ouvert de novembre Ö mars de 10h Ö 16h45 et d'avril Ö octobre de 9h Ö 17h45 (18 h 45 en juillet et aoñt);
FRANCHE-COMTE;DOUBS;;MusÇe du Temps;96, Grande rue;25000;BESANCON;0381878161;0381878160;www.besancon.fr/museedutemps;1er janvier, 1er mai, 1er novembre, 25 dÇcembre;Ouvert du mardi au samedi de 9h15 Ö 12h et de 14h Ö 18h , dimanche et jours fÇriÇs de 10h Ö 18h;
FRANCHE-COMTE;DOUBS;;MusÇe Beurnier-Rossel;"8, Place Saint-Martin
B.P. 95287";25200;MONTBELIARD;0381992261;0381992212;www.montbeliard.fr;1er janvier, 1er mai, 1er novembre, 25 dÇcembre;Ouvert du mercredi au lundi de 10h Ö 12h et de 14h Ö 18h;
FRANCHE-COMTE;DOUBS;;MusÇe du ChÉteau des Ducs de Wurtemberg;B.P. 95287;25205;MONTBELIARD Cedex;0381992261;0381992212;www.montbeliard.fr;1er janvier, 1er mai, 1er novembre, 25 dÇcembre;Ouvert du mercredi au lundi de 10h Ö 12h et de 14h Ö 18h;
FRANCHE-COMTE;DOUBS;;MusÇe de Plein Air des Maisons Comtoises;Rue du MusÇe;25360;NANCRAY;0381552977;0381552397;www.maisons-comtoises.org;musÇe fermÇ de mi-novembre Ö fin mars;Ouvert de mars Ö avril de 13h30 Ö 18h30, les dimanche et jours fÇriÇs de 10h Ö 18h30, en mai-juin tlj de 10h Ö 18h30, en juillet-aoñt jusqu'au 14 septembre tlj de 10h Ö 19h, et du 15 septembre au 11 novembre de 13h Ö 18h, les dimanches et jours fÇriÇs de;
FRANCHE-COMTE;DOUBS;;MusÇe-Maison Natale Gustave Courbet;1, Place Robert Fernier;25290;ORNANS;0381622330;0381258845;http://www.musee-courbet.fr;1er janvier, 1er mai, 1er novembre, 25 dÇcembre;Ouvert d'avril Ö juin du mercredi au lundi de 10h Ö 12h et de 14h Ö 18h, d'octobre Ö mars de 9h Ö 12h et de 14h Ö 17h, et du 1er juillet au 30 septembre de  10h Ö 18h;
FRANCHE-COMTE;DOUBS;;MusÇe de Pontarlier;2, Place d'Aráon;25300;PONTARLIER;0381388214;0381388219;Site de la ville;1er & 2 janvier, 1er mai, 1er novembre, 25 dÇcembre;Ouvert le lundi et du mercredi au vendredi de 10h Ö 12h et de 14h Ö 18h, samedi, dimanche et jours fÇriÇs de 14h Ö 18h.;
FRANCHE-COMTE;HAUTE-SAONE;;MusÇe DÇpartemental Albert Demard;ChÉteau de Champlitte;70600;CHAMPLITTE;0384678200;0384678209;www.cg70.fr/decouvertes/musee;1er mai, 1er et 11 novembre, et congÇs scolaires de fin d'annÇe - fermeture de mi-novembre Ö mi-fÇvrier (sauf groupes sur demande);Ouvert du 1er avril au 30 septembre de 9h30 Ö 12h et de 14h Ö 18h et  du 1er octobre au 31 mars de 14h Ö 17h et de mi-fÇvrier-31 mars de 14h Ö 17h;
FRANCHE-COMTE;HAUTE-SAONE;;EcomusÇe du Pays de la Cerise;206, Le Petit Fahyr;70220;FOUGEROLLES;0384495250;0384495203;www.musees-des-techniques.org;;Ouvert du 15 fÇvrier au 30 juin et du 1er septembre au 15 novembre du mercredi au dimanche de 14h Ö 18h, en juillet-aoñt du lundi au samedi de 11h Ö 19h, le dimanche de 14h Ö 19h;
FRANCHE-COMTE;HAUTE-SAONE;;MusÇe Baron Martin;6, rue Edmond Pigalle;70100;GRAY;0384656910;0384652229;/www.musee-baronmartin.fr;1er janvier, 1er mai, 1er et 11 novembre, 24, 31 dÇcembre;Ouvert du 2  janvier au 30 avril et du 1er octobre au 31 dÇcembre de 14h Ö 17h du mercredi au lundi, et du 2 mai au 30 septembre de 10h Ö 12 h et de 14h Ö 18h du mercredi au lundi;
FRANCHE-COMTE;HAUTE-SAONE;;MusÇe DÇpartemental de la Montagne Albert Demard;ChÉteau-Lambert;70440;LE HAUT-DU-THEM;0384204309;0384204709;http://musees.cg70.fr;1er mai, 1er et 11 novembre, matin des jours fÇriÇs, pendant les vacances scolaires de fin d'annÇe;Ouvert du 1er fÇvrier au 31 mars le lundi et du mercredi au vendredi de 14h Ö 17h, week-end de 14h Ö 17h, du 1er avril au 30 juin et en septembre de  9h30 Ö 12h et de 14h Ö 18h,  en  juillet-aoñt de  9h30 Ö 19h du lundi au samedi et  le dimanche de 14h-19;
FRANCHE-COMTE;HAUTE-SAONE;;MusÇe de la Tour des Echevins;36, Rue Victor Genoux;70300;LUXEUIL-LES-BAINS;0384400007;;www.luxeuil.fr;Novembre Ö avril;Ouvert de mai Ö octobre de 14h Ö 18h du mercredi au lundi;
FRANCHE-COMTE;HAUTE-SAONE;;MusÇe Georges Garret;1, Rue des Ursulines;70000;VESOUL;0384765154;0384767969;Site des musÇes de la rÇgion;1er janvier, 1er mai, 25 novembre, lundi de PÉques, vacances de Noâl;Ouvert du mercredi au lundi de 14h Ö 18h. Groupes sur rÇservation le matin;
FRANCHE-COMTE;JURA;;MusÇe de la Vigne et du Vin;"ChÉteau PÇcauld
B.P. 41";39600;ARBOIS;0384664045;0384664046;http://www.juramusees.com/musee-vigne-vin/musee-vigne-vin.htm;Janvier hors vacances scolaires, 1er mai, 25 dÇcembre;Ouvert de novembre Ö fÇvrier de 14h Ö 18h du mercredi au lundi, de mars Ö octobre de 10h Ö 12h et de 14h Ö 18h du mercredi au lundi, en juillet-aìut tous les jours de 10h Ö 12h30 et de 14h Ö 18h. Visites guidÇes toute l'annÇe pour les groupes.;
FRANCHE-COMTE;JURA;;MusÇe Sarret de Grozon;Grande Rue;39600;ARBOIS;0384374790;0384662550;Site des musÇes de la rÇgion;;Ouvert du 1er juillet au 31 aoñt de 15h Ö 18h30 du mercredi au lundi et du 1er au 16 septembre du jeudi au dimanche de 15h Ö 18h30;
FRANCHE-COMTE;JURA;;MusÇe Municipal d'ArchÇologie;26, rue Baronne Delort;39300;CHAMPAGNOLE;0384530129;0384524932;www.tourisme.champagnole.com;Jours fÇriÇs;Ouvert du mercredi au lundi en juillet et aoñt de 14h Ö 18h + journÇes du patrimoine. Ouvert toute l'annÇe pour les groupes sur rÇservation;
